"stockid","stocklong","region","area","location","reference","type","class","order","family","species","comm_name","n_units","nprey","prey1","prey1_prop","prey_prop","r","r_se","r_lo","r_hi","k","k_se","k_lo","k_hi","betaT","betaT_se","betaT_lo","betaT_hi","betaT_inf","sigmaP","sigmaP_se","sigmaP_lo","sigmaP_hi"
"BRACORFIS","Brandt cormorant South Farallon Island [breeding adults]","NE Pacific","California","South Farallon Island","Elliot et al. 2015","birds","Aves","Ciconiiformes","Phalacrocoracidae","Phalacrocorax penicillatus","Brandt cormorant","breeding adults",5,"Northern anchovy",0.199925925925926,0.289092592592593,0.53390101816399,0.178450764518348,0.277300347882494,1.02794785283622,0.521234848221946,0.0739139196775751,0.394753732029872,0.688241161404386,-0.037054814736999,0.0690655721538516,-0.172423336158548,0.0983137066845501,"none",0.204229400722175,0.0225607368603656,0.164469859801284,0.253600557389258
"CGANNETWCAPE","Cape gannet W Cape (pairs)","Benguela Current","Benguela Current","W Cape","Crawford et al 2008","birds","Aves","Suliformes","Sulidae","Morus capensis","Cape gannet","pairs",1,"Sardine/anchovy",999,999,0.942586774507337,0.631812569033748,0.253369004256808,3.50662398536964,0.765363482070391,0.0912764754369545,0.605832316064019,0.966903290158944,-0.0278787837040704,0.0682591777443575,-0.161666772083011,0.10590920467487,"none",0.288948453618208,0.0510846889722922,0.204328663177363,0.40861231875178
"CHTRACCH","Chilean jack mackerel Chilean EEZ and offshore","Humboldt Current","South America","Chilean EEZ and offshore","RAM","fish","Actinopterygii","Perciformes","Carangidae","Trachurus murphyi","Chilean jack mackerel","MT",1,"Peruvian anchoveta",0.2769546235,0.2769546235,0.235326616084336,0.0317269275327607,0.180679654060313,0.306501672951058,1.17907820441363,0.120167147339399,0.965583435779682,1.43977761072579,-0.0688561890345593,0.0664302339590209,-0.19905944759424,0.0613470695251216,"none",0.0286017315990455,0.00461506844292138,0.0208469778737852,0.0392411339147884
"CMACKPCOAST","Pacific chub mackerel Pacific Coast","USA/Canada West","US West Coast","Pacific Coast","RAM","fish","Actinopterygii","Perciformes","Scombridae","Scomber japonicus","Pacific chub mackerel","MT",1,"Northern anchovy",0.43,0.43,0.11959542448305,0.0424181504000939,0.0596766631795463,0.239676027365135,0.338036842723181,0.0818841368373256,0.21026645385012,0.543448110461351,-0.0321965885568101,0.0678295261924399,-0.165142459893992,0.100749282780372,"none",0.0357819186832852,0.00496235250834072,0.0272655375972775,0.0469583884084164
"COD3M","Atlantic cod NAFO 3M","USA/Canada East","Canada East Coast","Flemish Cap","RAM","fish","Actinopterygii","Gadiformes","Gadidae","Gadus morhua","Atlantic cod","MT",4,"Northern shortfin squid",0.292,0.626,0.51101288883901,0.164727893443378,0.271667185095141,0.961228248704895,1.50327740828689,0.54389673967973,0.73971178838328,3.05503170526036,-0.0433993020529824,0.0686151228199053,-0.177884942779997,0.091086338674032,"none",0.113118501946514,0.0167141283908308,0.0846758882929532,0.151114983740753
"COD3NO","Atlantic cod NAFO 3NO","USA/Canada East","Canada East Coast","Southern Grand Banks","RAM","fish","Actinopterygii","Gadiformes","Gadidae","Gadus morhua","Atlantic cod","MT",4,"Northern shortfin squid",0.292,0.626,0.827922255214312,0.238877873195678,0.470316774905538,1.45743315410518,0.710784416597423,0.109584754277308,0.525414443160823,0.961554242472734,-0.0492576478684041,0.0719259397958759,-0.190232489868321,0.0917171941315127,"none",0.182064439827723,0.0248763574200395,0.13928974720423,0.237974875503084
"COD3Pn4RS","Atlantic cod NAFO 3Pn4RS","USA/Canada East","Canada East Coast","Northern Gulf of St. Lawrence","RAM","fish","Actinopterygii","Gadiformes","Gadidae","Gadus morhua","Atlantic cod","MT",4,"Northern shortfin squid",0.292,0.626,0.179836897925327,0.0283402145763524,0.132049518548166,0.244918044465324,5.00896277881473,1.25766726212145,3.06211378037087,8.19359106783832,0.0193505434375211,0.0671022317387287,-0.112169830770387,0.150870917645429,"none",0.088481500487886,0.009875679321214,0.0710960768762033,0.110118255079251
"COD3Ps","Atlantic cod NAFO 3Ps","USA/Canada East","Canada East Coast","St. Pierre Bank","RAM","fish","Actinopterygii","Gadiformes","Gadidae","Gadus morhua","Atlantic cod","MT",4,"Northern shortfin squid",0.292,0.626,1.1739207373397,0.336685120673397,0.669123544839005,2.05954477044706,0.748681861999994,0.0773378637180556,0.611459479742713,0.9166993873799,-0.0317603679715794,0.0659715008647451,-0.16106450966648,0.097543773723321,"none",0.311550926280611,0.0424020450666588,0.238604421045791,0.406798747654718
"COD4TVn","Atlantic cod NAFO 4TVn","USA/Canada East","Canada East Coast","Southern Gulf of St. Lawrence","RAM","fish","Actinopterygii","Gadiformes","Gadidae","Gadus morhua","Atlantic cod","MT",4,"Northern shortfin squid",0.292,0.626,0.158165843025448,0.0257235486169881,0.114993598818841,0.217546316985533,5.08584403378678,1.27459257719882,3.11196433583405,8.31173070917351,0.00477304711002398,0.0732061094769503,-0.138710927464799,0.148257021684847,"none",0.0933319746808787,0.0105309796173058,0.074814294233942,0.116433063855332
"COMGUIFIUU","Common guillemot UU Colony, Farallons Island [population index]","NE Pacific","California","UU Colony, Farallons Island","Lee et al. 2008","birds","Aves","Charadriiformes","Alcidae","Uria aalge","Common guillemot","population index",3,"Pacific hake",0.5425,0.921071428571429,0.29312746302289,0.195251852754708,0.0794441202452395,1.08156159717036,0.77346558904761,0.0995988185631933,0.600938654409111,0.995524273653209,-0.0297679371502546,0.0687558772535774,-0.164529456567266,0.104993582266757,"none",0.105407925866384,0.019245004367128,0.0736989092545741,0.150759773079865
"GSEALSABLEISL","Grey seal Sable Islands [pup production]","NW Atlantic","NW Atlantic","Sable Islands","Bowen et al. 2003","mammals","Mammalia","Carnivora","Phocidae","Halichoerus grypus","Grey seal","pup production",3,"Atlantic mackerel",0.162666666666667,0.273266666666667,0.0975009743372904,0.0172387956176584,0.0689458793961898,0.137882641863095,5.03894195316121,1.33785608737305,2.99459656028217,8.478917108265,-0.0490116192884251,0.0670155927104396,-0.180362181000887,0.0823389424240364,"none",0.0406327473178451,0.00645375982933419,0.0297629581083565,0.0554723138938362
"GUACORPERU","Guanay cormorant Peru (number of adults)","Humboldt","Peru","Peru","IMARPE.Renato","birds","Aves","Ciconiiformes","Phalacrocoracidae","Phalacrocorax bougainvillii","Guanay cormorant","number of adults",1,"Peruvian anchoveta",0.335,0.335,0.112674581755519,0.0930941575939114,0.0223116684921899,0.569009950027948,0.119861645291301,0.117416702681031,0.0175722030208808,0.817587527008758,-0.0791807515851152,0.0867162186509942,-0.249144540141064,0.0907830369708335,"none",0.0899225934013853,0.00890837932342501,0.0740527383495136,0.109193434088369
"HAKENRTN","Hake Northeast Atlantic North","Europe","European Union","IIIa-IV-VI-VII-VIIIabd","RAM","fish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius merluccius","European hake","MT",1,"Blue whiting",0.309,0.309,0.606408549652775,0.0500231551324095,0.515878809379812,0.712825032557681,2.08596022357485,0.275621794580984,1.61002684308922,2.70258230352704,-0.0110540008376743,0.0438271968118382,-0.0969553065888772,0.0748473049135286,"none",0.0536486729299421,0.00654852165771123,0.0422334735256304,0.0681492632946047
"HAKESOTH","Hake Northeast Atlantic South","Europe","European Union","VIIIc-IXa","RAM","fish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius merluccius","European hake","MT",1,"Blue whiting",0.309,0.309,0.657232670078293,0.0607881741981259,0.548263239252438,0.787860195053779,1.71377087356476,0.211963343235633,1.34484474122191,2.18390310572979,0.0382891729918778,0.0513771244016959,-0.0624099908354461,0.138988336819202,"none",0.0689201123367558,0.00870759404928445,0.0538022444347534,0.0882859429827577
"HMACKIIa-IVa-Vb-VIa-VII-VIII","Horse mackerel IIa-IVa-Vb-VIa-VII-VIII","Europe","European Union","IIa-IVa-Vb-VIa-VII-VIII","RAM","fish","Actinopterygii","Perciformes","Carangidae","Trachurus trachurus","Horse mackerel","MT",1,"Norway pout",0.229,0.229,0.114806442777966,0.0459535971787488,0.052390119945014,0.251584064269446,1.10174112991012,0.245539353275207,0.7118249179943,1.70524167762465,-0.0342074888539491,0.0666121124706238,-0.164767229296372,0.0963522515884735,"none",0.0508315477999992,0.00656359969983102,0.0394657459069707,0.0654706047577129
"MACKNEICES","Mackerel ICES Northeast Atlantic","Europe","European Union","IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa","RAM","fish","Actinopterygii","Perciformes","Scombridae","Scomber scombrus","Atlantic mackerel","MT",3,"Sandeel spp.",0.1899,0.2794,0.255345474761931,0.0662180821273539,0.153597523279138,0.424494549712911,1.70374607220478,0.460734171195543,1.00280188158711,2.89464023936521,-0.0533328135395377,0.0596310156016168,-0.170209604118707,0.0635439770396312,"none",0.0544986156389309,0.00707227784668124,0.0422593812311493,0.070282598089029
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic","USA/Canada East","US East Coast","Southern Georges Bank / Mid-Atlantic","RAM","fish","Actinopterygii","Lophiiformes","Lophiidae","Lophius americanus","Goosefish","MT",4,"Northern shortfin squid",0.24675,0.32755,0.484795517454983,0.0364645029869301,0.418343694306588,0.561802883473614,1.03990076655857,0.0190785877244118,1.00317107803835,1.07797526061429,-0.0601120767202211,0.0404105749660754,-0.139316803653729,0.0190926502132867,"none",0.0181430419865392,0.00254285886419128,0.0137850004480685,0.0238788510573784
"NFURSEALSMI","Northern fur seal San Miguel Islands [pups]","NE Pacific","California","San Miguel Islands","NOAA 2013","mammals","Mammalia","Carnivora","Otariidae","Callorhinus ursinus","Northern fur seal","pups",3,"Northern anchovy",0.32,0.52135,0.391245261974986,0.131949713741456,0.202009224947885,0.757751805925524,0.605705881001684,0.0683305450932465,0.485550901370751,0.755594548881062,-0.0310863899509775,0.0667655975087821,-0.161946961068191,0.0997741811662355,"none",0.133167733660634,0.0159174603601005,0.105354604862704,0.168323399925611
"NFURSTGEORGE","Northern fur seal St. George","Bering Sea","Pribolof Islands","St. George","Towell et al 2016 Figure 2","mammals","Mammalia","Carnivora","Otariidae","Callorhinus ursinus","Northern fur seal","# of males (harem males + idle males)",2,"Walleye pollock",57.370420325,93.0191258483333,0.121005267302307,0.0878597944609652,0.0291575119408348,0.502178469295123,0.598366119563091,0.113549777187362,0.412510098331135,0.867959389332524,-0.0226357426717259,0.0681054444336053,-0.156122413761592,0.11085092841814,"none",0.0787986837793479,0.00892633482747923,0.0631092276719502,0.098388663503126
"NFURSTPAUL","Northern fur seal St. Paul","Bering Sea","Pribolof Islands","St. Paul","Towell et al 2016 Figure 2","mammals","Mammalia","Carnivora","Otariidae","Callorhinus ursinus","Northern fur seal","# of males (harem males + idle males)",2,"Walleye pollock",57.370420325,93.0191258483333,0.063745342053683,0.075883807566097,0.00618217736149601,0.65728761825069,0.589888224574653,0.202576700428305,0.300918325971311,1.1563540251949,-0.0255230294280755,0.0677451439425696,-0.158303511555512,0.107257452699361,"none",0.0763203795270174,0.00842948008512123,0.0614645581163621,0.0947668137485137
"PACBTUNA","Pacific bluefin tuna Pacific Ocean","Pacific Ocean","Pacific Ocean","Pacific Ocean","RAM","fish","Actinopterygii","Perciformes","Scombridae","Thunnus orientalis","Pacific bluefin tuna","MT",3,"Northern anchovy",0.7999,0.8158,0.261437118834243,0.0300457823548796,0.208708779457399,0.327486784609851,1.72734067655903,0.252288800336018,1.29733597211914,2.29987133403975,-0.103735256862867,0.0592257516994536,-0.219817730193797,0.0123472164680617,"none",0.0445030431437104,0.00414038201426752,0.0370847987685976,0.0534051933626238
"PERBOOPERU","Peruvian booby Peru (number of adults)","Humboldt","Peru","Peru","IMARPE.Renato","birds","Aves","Ciconiiformes","Sulidae","Sula variegata","Peruvian booby","number of adults",1,"Peruvian anchoveta",0.795671428571429,0.795671428571429,0.682662714291231,0.160295019001727,0.430856986048845,1.08163125253501,0.56489239748702,0.0389669700015129,0.493455194562984,0.646671520037882,-0.037240006336154,0.0669935522668805,-0.16854736877924,0.0940673561069317,"none",0.176853709761627,0.0171822373494505,0.146188798116033,0.213950966555075
"PERPELPERU","Peruvian pelican Peru (number of adults)","Humboldt","Peru","Peru","IMARPE.Renato","birds","Aves","Ciconiiformes","Pelecanidae","Pelecanus thagus","Peruvian pelican","number of adults",1,"Peruvian anchoveta",0.8,0.8,0.473028495033031,0.15892846282533,0.24484696519509,0.913860447218239,0.368847101552008,0.0689553191447048,0.25568945317853,0.53208367663223,-0.0256008268552876,0.0670783955559969,-0.157074482145041,0.105872828434466,"none",0.183568624901986,0.0178326434624694,0.151742615993119,0.222069718700078
"PHSEALJFUCA","Pacific harbor seal Juan de la Fuca [abundance (total est.)]","NE Pacific","Washington","Juan de la Fuca","Jeffries et al. 2003","mammals","Mammalia","Carnivora","Phocidae","Phoca vitulina richardsi","Pacific harbor seal","abundance (total est.)",5,"Pacific hake",0.426,0.553916666666667,0.538791497344162,0.205099896920511,0.255499956291281,1.13618914783458,0.767359615589803,0.0771101065508906,0.630176478902098,0.934406153438187,-0.0385962713219252,0.0699424779507176,-0.175683528105332,0.0984909854614813,"none",0.147954434289589,0.0261867170264546,0.10458503610153,0.209308285792447
"PHSEALOR","Pacific harbor seal Oregon [abundance (total est.)]","NE Pacific","Oregon","Oregon","Brown et al. 2005","mammals","Mammalia","Carnivora","Phocidae","Phoca vitulina richardsi","Pacific harbor seal","abundance (total est.)",5,"Pacific hake",0.426,0.553916666666667,0.536267632202366,0.171934502460494,0.28606853131102,1.0052939833332,0.86970348289398,0.0368211823993322,0.800447205780671,0.944951950229151,-0.0376238485315619,0.0686537032663023,-0.172185106933514,0.0969374098703905,"none",0.07698571582714,0.0132148358171562,0.054991566898308,0.107776533306955
"PHSEALSJI","Pacific harbor seal San Juan Islands [abundance (total est.)]","NE Pacific","Washington","San Juan Islands","Jeffries et al. 2003","mammals","Mammalia","Carnivora","Phocidae","Phoca vitulina richardsi","Pacific harbor seal","abundance (total est.)",5,"Pacific hake",0.426,0.553916666666667,0.288843037557202,0.126890210712496,0.122100622764097,0.683291358033951,0.795035769649395,0.0859159561023026,0.643279095522074,0.982593526545455,-0.0393591561555431,0.0696848100231076,-0.175941383800834,0.0972230714897478,"none",0.084746461781735,0.0150033885241862,0.0598995198415249,0.11990017288159
"PHSEALWA","Pacific harbor seal Coastal Estuaries [abundance (total est.)]","NE Pacific","Washington","Coastal Estuaries","Jeffries et al. 2003","mammals","Mammalia","Carnivora","Phocidae","Phoca vitulina richardsi","Pacific harbor seal","abundance (total est.)",5,"Pacific hake",0.426,0.553916666666667,0.480683690836142,0.157457723584378,0.25294487143667,0.913467070209825,0.760898711136083,0.0617924779149301,0.648932641661879,0.892183273638157,-0.0218038595436526,0.0675289056314157,-0.154160514581227,0.110552795493922,"none",0.109867059223362,0.0183315229514586,0.0792210020400226,0.152368316375138
"POLL5YZ","Pollock NAFO-5YZ","USA/Canada East","US East Coast","Gulf of Maine / Georges Bank","RAM","fish","Actinopterygii","Gadiformes","Gadidae","Pollachius virens","Pollock","MT",4,"Longfin inshore squid",0.378,0.547333333333333,0.139821778869662,0.034563337086314,0.0861306308787721,0.22698231333976,0.963022786587453,0.0980425458857141,0.788817651342606,1.17569996805746,-0.0260216029995748,0.0646540144962395,-0.152743471412204,0.100700265413055,"none",0.03389120888417,0.00417300507975472,0.0266242374116943,0.043141669069024
"POLLNS-VI-IIIa","Pollock ICES IIIa, VI and North Sea","Europe","European Union","IIIa, VI and North Sea","RAM","fish","Actinopterygii","Gadiformes","Gadidae","Pollachius virens","Pollock","MT",3,"Norway pout",0.34605,0.62345,0.387340368534616,0.133659097159215,0.196953735799198,0.761765500348245,2.38921118436277,1.19686601388383,0.895036227480023,6.37776428285588,-0.0664645137008181,0.0536617313449709,-0.171641507136961,0.0387124797353249,"none",0.0869194098039624,0.0109731074724231,0.0678664578290552,0.111321321936368
"SHAKE4VWX","Silver hake Scotian Shelf and Bay of Fundy","USA/Canada East","Canada East Coast","Scotian Shelf and Bay of Fundy","RAM","fish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius bilinearis","Silver hake","MT",4,"Atlantic mackerel",0.127833333333333,0.400208333333333,0.43409832747759,0.139105032748448,0.2316429296242,0.813499286270268,1.13972740104319,0.187990321155123,0.824894629314161,1.57472057948622,-0.0642718926581408,0.0757489022108695,-0.212739740991445,0.0841959556751634,"none",0.107644804966071,0.0169147867161144,0.0791110051505731,0.146470191019936
"SSTHORNHPCOAST","Shortspine thornyhead Pacific Coast","USA/Canada West","US West Coast","Pacific Coast","RAM","fish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastolobus alascanus","Shortspine thornyhead","MT",1,"Pacific hake",0.224633333333333,0.224633333333333,0.0500510965817242,0.0124903091701305,0.0306896094607025,0.0816273752926324,0.93058985673065,0.00688758257680111,0.917187639971408,0.944187910640583,-0.0228399934323308,0.0652756598570136,-0.150780286752077,0.105100299887416,"none",0.00150837086460788,0.000238759009202114,0.00110603670491912,0.00205705891592839
"STMARLINNEPAC","Striped marlin Northeast Pacific","Pacific Ocean","Pacific Ocean","Northeast Pacific","RAM","fish","Actinopterygii","Perciformes","Istiophoridae","Kajikia audax","Striped marlin","MT",3,"Pacific chub mackerel",0.26598,0.559213333333333,0.362398114508328,0.0971110788235306,0.214331995732548,0.612752160265765,2.47898653419193,1.3669531369847,0.84120005083606,7.30548486129679,-0.0145959639582152,0.0540931052687044,-0.120618450284876,0.0914265223684455,"none",0.0748490952568063,0.0104371719914151,0.056949562954665,0.0983745400332971
"WHAKE4T","White hake Southern Gulf of St. Lawrence","USA/Canada East","Canada East Coast","Southern Gulf of St. Lawrence","RAM","fish","Actinopterygii","Gadiformes","Phycidae","Urophycis tenuis","White hake","MT",4,"Northern shortfin squid",0.3095,0.4495,0.0327321690359473,0.0181490003654238,0.0110407997598554,0.0970396088237596,5.34211774592773,2.96862279024422,1.79759064178807,15.8758180800101,-0.0242096596716352,0.0682127288952854,-0.157906608306394,0.109487288963124,"none",0.0719265638132147,0.00885919850935378,0.0564995318436685,0.0915659017545682
"WHAKEGBGOM","White hake Georges Bank / Gulf of Maine","USA/Canada East","US East Coast","Gulf of Maine / Georges Bank","RAM","fish","Actinopterygii","Gadiformes","Phycidae","Urophycis tenuis","White hake","MT",4,"Northern shortfin squid",0.3095,0.4495,0.352636360201122,0.0290795296487167,0.300008099993479,0.414496817047934,1.53830190580839,0.118117751199243,1.32337000685815,1.78814144279407,-0.000977574233856938,0.0358712804600347,-0.071285283935525,0.0693301354678112,"none",0.0307839926148612,0.00352038058725651,0.0246026491192852,0.0385183805498813
"WHITNS-VIId","Whiting NS-VIId","Europe","European Union","IV and VIId","RAM","fish","Actinopterygii","Gadiformes","Gadidae","Merlangius merlangus","Whiting","MT",3,"Sandeel spp.",0.207025,0.50765,0.304383640481832,0.153254333818769,0.113459630895569,0.816584717063375,0.93473508483422,0.184197249322477,0.635256598800709,1.37539646257833,-0.0199797564130854,0.0669520210050711,-0.151205717583025,0.111246204756854,"none",0.127282963423174,0.0176706694359568,0.096960748486361,0.167087744584233
"WMARLINATL","White marlin Atlantic","Atlantic Ocean","Atlantic Ocean","Atlantic Ocean","RAM","fish","Actinopterygii","Perciformes","Istiophoridae","Kajikia albida","White marlin","MT",1,"Northern shortfin squid",0.541,0.541,0.0916086791988123,0.00635103126937031,0.0799693522485872,0.104942079291372,1.1280454273474,0.0466428830504017,1.04023177013713,1.22327208482744,0.0470742212572561,0.0515805339901611,-0.0540236253634598,0.148172067877972,"none",0.00966682789331076,0.000938562858286569,0.00799168545538623,0.0116930980380252
"YTROCKNPCOAST","Yellowtail rockfish Northern Pacific Coast","USA/Canada West","US West Coast","Northern Pacific Coast","RAM","fish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes flavidus","Yellowtail rockfish","MT",2,"Pacific hake",0.163,0.246,0.250935246943304,0.0849044275269203,0.129285756847561,0.487048996686789,0.923973713757065,0.0846791168918741,0.772055272263774,1.10578536846303,-0.0363396624496207,0.0671173078675885,-0.167889585870094,0.0952102609708529,"none",0.0799298835367809,0.0090529228742633,0.0640176366914847,0.0997972841920478
